Date,Price,Status,Build Year,URL,Adresse,Kort adresse,Kvdm,Latitude,Longitude,Kommune,Type,Værelser,Badeværelser,Toiletter,KælderAreal,Distance_to_rådhus,Nearest_Metro_Distance,Nearest_Tog_Distance,Price_per_kvdm,Price_million,Natural_log_Price,Natural_log_Price_per_kvdm,København,Albertslund,Ballerup,Brøndby,Frederiksberg,Furesø,Gentofte,Gladsaxe,Glostrup,Greve,Herlev,Hvidovre,Ishøj,Lyngby-Taarbak,Rudersdal,Rødovre,Tarnby,Vallensbak,Ejerlejlighed,Villa,Rækkehus,Year,2015,2016,2017,2018,2019,2020,2021,2022,2023,D_metro_1-2,D_metro_2-3,D_metro_3_plus,D_Tog_1-3,D_Tog_3-6,D_Tog_6_plus,D_Radhus_1-5,D_Radhus_5-10,D_Radhus_10_plus,After corona lockdown,ejendom_alder,ln_ejendom_alder,ln_KælderAreal,Værelser_squared,Toiletter_squared,Badeværelser_squared,ln_Distance_to_rådhus,D_metro_0-1,D_Tog_0-1,D_Radhus_0-1
2023-06-05,3200000,"Solgt, Fri handel",1935,https://www.boligsiden.dk/adresse/roedelandsvej-7-2300-koebenhavn-s-01016092___7_______,Rødelandsvej 7 2300 København S,Rødelandsvej 7 2300,67.0,55.64118060000001,12.5942349,København,Villa,3.0,1.0,1.0,67.0,4.182664483703214,0.6961333079261751,3.4552656635904655,47761.19402985075,3.2,14.978661367769956,10.773968748378989,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,88,4.48863636973214,4.219507705176107,9.0,1.0,1.0,1.6453193031170987,1,0,0
2016-11-13,3200000,"Solgt, Fri handel",1950,https://www.boligsiden.dk/adresse/oldensti-5-2300-koebenhavn-s-01015252___5_______,Oldensti 5 2300 København S,Oldensti 5 2300,171.0,55.65176169999999,12.5921569,København,Villa,7.0,2.0,2.0,0.0,3.060679485416503,0.4948609959463448,2.5384737751568665,18713.45029239766,3.2,14.978661367769956,9.836997811267295,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,73,4.30406509320417,0.0,49.0,4.0,4.0,1.4013503205503868,1,0,0
2021-04-09,5250000,"Solgt, Fri handel",2022,https://www.boligsiden.dk/adresse/vestermarksvej-36-2300-koebenhavn-s-01018236__36_______,Vestermarksvej 36 2300 København S,Vestermarksvej 36 2300,189.0,55.64356240000001,12.5930207,København,Villa,6.0,2.0,2.0,0.0,3.908735661662743,0.49246071017566434,3.2030177226435597,27777.777777777777,5.25,15.473738634567807,10.231991619508165,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.6931471805599453,0.0,36.0,4.0,4.0,1.5910164059305665,1,0,0
2021-01-20,4375000,"Solgt, Fri handel",1927,https://www.boligsiden.dk/adresse/snertingevej-5-2700-broenshoej-01016664___5_______,Snertingevej 5 2700 Brønshøj,Snertingevej 5 2700,104.0,55.7025782,12.4703944,København,Villa,4.0,1.0,1.0,61.0,6.855640647977892,1.4291926969527124,0.39188845989320664,42067.307692307695,4.375,15.291417077773852,10.64702617863248,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,96,4.574710978503383,4.127134385045092,16.0,1.0,1.0,2.0612318276406114,0,1,0
2018-01-28,6700000,"Solgt, Fri handel",1930,https://www.boligsiden.dk/adresse/irlandsvej-77-2300-koebenhavn-s-01013288__77_______,Irlandsvej 77 2300 København S,Irlandsvej 77 2300,139.0,55.6439878,12.6066381,København,Villa,5.0,2.0,2.0,79.0,4.269776714347854,1.3189897918795461,3.786406142176916,48201.438848920865,6.7,15.717618084361195,10.783144151230502,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,93,4.543294782270004,4.382026634673881,25.0,4.0,4.0,1.6619879924617158,0,0,0
2016-11-06,5600000,"Solgt, Fri handel",1951,https://www.boligsiden.dk/adresse/hyttehusvej-17-2300-koebenhavn-s-01013160__17_______,Hyttehusvej 17 2300 København S,Hyttehusvej 17 2300,184.0,55.6403407,12.5862878,København,Villa,6.0,2.0,2.0,0.0,4.111460576126684,0.5344386767136285,3.2459483168329255,30434.782608695652,5.6,15.538277155705378,10.323341398096392,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,72,4.290459441148391,0.0,36.0,4.0,4.0,1.6314851904055117,1,0,0
2018-10-22,7500000,"Solgt, Fri handel",1939,https://www.boligsiden.dk/adresse/nakskovvej-67-2500-valby-01014932__67_______,Nakskovvej 67 2500 Valby,Nakskovvej 67 2500,167.0,55.6665176,12.4927712,København,Villa,6.0,2.0,3.0,112.0,4.9021164082329385,2.189162736084245,0.2566142702873318,44910.17964071856,7.5,15.830413578506539,10.712419766089784,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,84,4.442651256490317,4.727387818712341,36.0,9.0,4.0,1.7753109998492742,0,1,0
2019-12-05,3250000,"Solgt, Fri handel",2021,https://www.boligsiden.dk/adresse/kongsdalvej-11-2720-vanloese-01013868__11_______,Kongsdalvej 11 2720 Vanløse,Kongsdalvej 11 2720,165.0,55.6919376,12.4778718,København,Villa,4.0,2.0,2.0,0.0,5.986770458902089,0.21827521715594925,0.155479320317531,19696.969696969696,3.25,14.994165554305921,9.88822008040534,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1.0986122886681098,0.0,16.0,4.0,4.0,1.9440184264332727,1,1,0
2017-02-19,4400000,"Solgt, Fri handel""}]",2021,https://www.boligsiden.dk/adresse/kongsdalvej-11-2720-vanloese-01013868__11_______,Kongsdalvej 11 2720 Vanløse,Kongsdalvej 11 2720,165.0,55.6919376,12.4778718,København,Villa,4.0,2.0,2.0,0.0,5.986770458902089,0.21827521715594925,0.155479320317531,26666.666666666668,4.4,15.29711509888849,10.191169624987909,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1.0986122886681098,0.0,16.0,4.0,4.0,1.9440184264332727,1,1,0
2018-06-04,3500000,"Solgt, Fri handel",1957,https://www.boligsiden.dk/adresse/ved-vigen-8-2400-koebenhavn-nv-01018112___8_______,Ved Vigen 8 2400 København NV,Ved Vigen 8 2400,87.0,55.7216525,12.527846,København,Villa,3.0,1.0,1.0,22.0,5.694566959179355,2.409275454551221,0.808676289205006,40229.88505747126,3.5,15.068273526459642,10.602365407805058,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,66,4.204692619390966,3.1354942159291497,9.0,1.0,1.0,1.9012962958233366,0,1,0
2016-03-07,4375000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/kaloevej-11-2720-vanloese-01013532__11_______,Kaløvej 11 2720 Vanløse,Kaløvej 11 2720,182.0,55.6910639,12.4901962,København,Villa,5.0,2.0,2.0,40.0,5.221809641017542,0.5688721732883604,0.43403693593379983,24038.46153846154,4.375,15.291417077773852,10.087410390697057,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89,4.499809670330265,3.713572066704308,25.0,4.0,4.0,1.8280608035068682,1,1,0
2016-08-01,5750000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/dortheavej-87-2400-koebenhavn-nv-01011312__87_______,Dortheavej 87 2400 København NV,Dortheavej 87 2400,160.0,55.7096342,12.5191504,København,Villa,6.0,2.0,2.0,78.0,4.875522207760301,1.9542531424431626,1.4478649447632959,35937.5,5.75,15.564710412773533,10.489536597539706,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2016,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,91,4.5217885770490405,4.3694478524670215,36.0,4.0,4.0,1.7707949425073435,0,0,0
2017-07-01,5125000,"Solgt, Fri handel",1925,https://www.boligsiden.dk/adresse/gyrstingevej-9-2700-broenshoej-01012464___9_______,Gyrstingevej 9 2700 Brønshøj,Gyrstingevej 9 2700,133.0,55.707869,12.4708624,København,Villa,4.0,2.0,2.0,76.0,7.1030263463984715,1.9580394416972404,0.46083536758963667,38533.83458646617,5.125,15.449641082988746,10.559291954766993,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,98,4.59511985013459,4.343805421853684,16.0,4.0,4.0,2.092237614910853,0,1,0
2022-03-16,8250000,"Solgt, Fri handel",1927,https://www.boligsiden.dk/adresse/graekenlandsvej-135-2300-koebenhavn-s-01012312_135_______,Grækenlandsvej 135 2300 København S,Grækenlandsvej 135 2300,125.0,55.6425592,12.6221032,København,Villa,5.0,1.0,2.0,85.0,4.989654742368381,1.062238184465056,4.666588525161855,66000.0,8.25,15.925723758310864,11.097410021008562,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,96,4.574710978503383,4.454347296253507,25.0,4.0,1.0,1.7900337714625576,0,0,0
2021-04-26,10450000,"Solgt, Fri handel",1927,https://www.boligsiden.dk/adresse/engvej-71-2300-koebenhavn-s-01011620__71_______,Engvej 71 2300 København S,Engvej 71 2300,197.0,55.6535824,12.6314627,København,Villa,6.0,2.0,2.0,102.0,4.63905431871465,0.285293115145374,4.684208127031682,53045.68527918782,10.45,16.162112536375094,10.878908807637105,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,96,4.574710978503383,4.634728988229636,36.0,4.0,4.0,1.729716377464349,1,0,0
2018-05-09,4200000,"Solgt, Fri handel",1935,https://www.boligsiden.dk/adresse/helikonsvej-4-2300-koebenhavn-s-01012776___4_______,Helikonsvej 4 2300 København S,Helikonsvej 4 2300,112.0,55.6429173,12.6224725,København,Villa,4.0,1.0,1.0,95.0,4.975575668150657,1.0294048279840238,4.664602144001337,37500.0,4.2,15.250595083253597,10.532096211958502,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,88,4.48863636973214,4.564348191467836,16.0,1.0,1.0,1.7876804393105847,0,0,0
2015-11-02,3750000,"Solgt, Fri handel",1966,https://www.boligsiden.dk/adresse/kongovej-9-2300-koebenhavn-s-01013864___9_______,Kongovej 9 2300 København S,Kongovej 9 2300,112.0,55.6480293,12.623747,København,Villa,4.0,1.0,2.0,0.0,4.629745811579824,0.9692527601982833,4.458413509458307,33482.142857142855,3.75,15.137266397946593,10.418767526651498,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57,4.060443010546419,0.0,16.0,4.0,1.0,1.7280642922122535,1,0,0
2023-03-31,3750000,"Solgt, Fri handel",1959,https://www.boligsiden.dk/adresse/kongelundsvej-89-2300-koebenhavn-s-01013844__89_______,Kongelundsvej 89 2300 København S,Kongelundsvej 89 2300,97.0,55.6359201,12.5889677,København,Villa,3.0,1.0,1.0,0.0,4.6300252664199775,0.605775946099143,3.755570678206334,38659.79381443299,3.75,15.137266397946593,10.56255541944321,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,64,4.174387269895637,0.0,9.0,1.0,1.0,1.7281139299603525,1,0,0
2018-11-14,3795000,"Solgt, Fri handel",1954,https://www.boligsiden.dk/adresse/aavendingen-20b-2700-broenshoej-01018704_20b_______,Åvendingen 20B 2700 Brønshøj,Åvendingen 20B 2700,100.0,55.7029714,12.4657155,København,Villa,4.0,1.0,1.0,100.0,7.139640348856693,1.6232906890022913,0.4853801238807623,37950.0,3.795,15.149194968811868,10.544024782823776,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,69,4.248495242049359,4.61512051684126,16.0,1.0,1.0,2.096745995851205,0,1,0
2015-03-19,3910000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/wibrandtsvej-79b-2300-koebenhavn-s-01018296_79b_______,Wibrandtsvej 79B 2300 København S,Wibrandtsvej 79B 2300,152.0,55.6481711,12.6312283,København,Villa,6.0,2.0,3.0,81.0,4.9772565803348865,0.5556841489863824,4.879559381070999,25723.684210526317,3.91,15.179047931961549,10.155167411115272,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,87,4.477336814478207,4.406719247264253,36.0,9.0,4.0,1.7879616968670144,1,0,0
2020-05-14,3795000,"Solgt, Fri handel",1928,https://www.boligsiden.dk/adresse/hareskovvej-70-2700-broenshoej-01012644__70_______,Hareskovvej 70 2700 Brønshøj,Hareskovvej 70 2700,106.0,55.7104639,12.5075877,København,Villa,5.0,1.0,2.0,54.0,5.434280491602707,2.668792042383016,2.1737192798520524,35801.88679245283,3.795,15.149194968811868,10.4857558746998,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,95,4.564348191467836,4.007333185232471,25.0,4.0,1.0,1.861640023079943,0,0,0
2019-04-10,5400000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/kirketoften-22-2700-broenshoej-01013688__22_______,Kirketoften 22 2700 Brønshøj,Kirketoften 22 2700,128.0,55.70688519999999,12.4991233,København,Villa,5.0,1.0,2.0,80.0,5.569167675129877,2.07357568201289,2.0581561713003835,42187.5,5.4,15.501909511534503,10.649879247614885,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2019,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,89,4.499809670330265,4.394449154672439,25.0,4.0,1.0,1.8823871387984379,0,0,0
2018-02-15,4925000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/kirketoften-22-2700-broenshoej-01013688__22_______,Kirketoften 22 2700 Brønshøj,Kirketoften 22 2700,128.0,55.70688519999999,12.4991233,København,Villa,5.0,1.0,2.0,80.0,5.569167675129877,2.07357568201289,2.0581561713003835,38476.5625,4.925,15.409834832588325,10.55780456866871,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,89,4.499809670330265,4.394449154672439,25.0,4.0,1.0,1.8823871387984379,0,0,0
2019-07-17,3615000,"Solgt, Fri handel",2020,https://www.boligsiden.dk/adresse/stratfordvej-3-2300-koebenhavn-s-01017016___3_______,Stratfordvej 3 2300 København S,Stratfordvej 3 2300,180.0,55.6403618,12.6039,København,Villa,6.0,2.0,2.0,0.0,4.526292999612703,1.2608155543973159,3.9287077763585834,20083.333333333332,3.615,15.100602413575002,9.907645562684792,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,1.3862943611198906,0.0,36.0,4.0,4.0,1.7095172471029736,0,0,0
2017-09-26,5625000,"Solgt, Fri handel",1923,https://www.boligsiden.dk/adresse/noekkerosevej-56-2400-koebenhavn-nv-01015176__56_______,Nøkkerosevej 56 2400 København NV,Nøkkerosevej 56 2400,129.0,55.7240897,12.5388124,København,Villa,5.0,1.0,2.0,66.0,5.671864701306592,2.388031611177624,0.3749309840132566,43604.651162790695,5.625,15.542731506054757,10.682919101693086,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,100,4.61512051684126,4.204692619390966,25.0,4.0,1.0,1.897899386269686,0,1,0
2021-04-13,4900000,"Solgt, Fri handel",1957,https://www.boligsiden.dk/adresse/boserupvej-7-2700-broenshoej-01010768___7_______,Boserupvej 7 2700 Brønshøj,Boserupvej 7 2700,108.0,55.7129129,12.4659762,København,Villa,4.0,1.0,2.0,108.0,7.655017731544683,2.590447874493794,0.408235350965871,45370.37037037037,4.9,15.404745763080856,10.722614535956636,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,66,4.204692619390966,4.6913478822291435,16.0,4.0,1.0,2.15813923733141,0,1,0
2017-05-30,5250000,"Solgt, Fri handel",1925,https://www.boligsiden.dk/adresse/clematisvej-8-2300-koebenhavn-s-01011176___8_______,Clematisvej 8 2300 København S,Clematisvej 8 2300,150.0,55.6453295,12.6107523,København,Villa,5.0,2.0,2.0,73.0,4.297880910976588,1.5703034620972693,3.903459093797426,35000.0,5.25,15.473738634567807,10.46310334047155,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,98,4.59511985013459,4.30406509320417,25.0,4.0,4.0,1.6673069124878772,0,0,0
2022-07-01,7350000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/vejlands-alle-171-2300-koebenhavn-s-01018128_171_______,Vejlands Allé 171 2300 København S,Vejlands Allé 171 2300,162.0,55.6411442,12.5866191,København,Villa,4.0,2.0,3.0,65.0,4.030918358837808,0.45431496826298445,3.1806619105724856,45370.37037037037,7.35,15.81021087118902,10.722614535956636,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,89,4.499809670330265,4.189654742026425,16.0,9.0,4.0,1.6156025437563253,1,0,0
2015-02-24,4475000,"Solgt, Fri handel",1937,https://www.boligsiden.dk/adresse/hjertingvej-5-2720-vanloese-01012936___5_______,Hjertingvej 5 2720 Vanløse,Hjertingvej 5 2720,188.0,55.6827514,12.4754758,København,Villa,7.0,2.0,3.0,107.0,5.917627305969812,1.007779392811959,0.8769807429325234,23803.191489361703,4.475,15.314016909691093,10.077574946861144,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,86,4.465908118654584,4.68213122712422,49.0,9.0,4.0,1.9340728359746997,0,1,0
2020-10-03,7500000,"Solgt, Fri handel",1905,https://www.boligsiden.dk/adresse/klingseyvej-11-2720-vanloese-01013740__11_______,Klingseyvej 11 2720 Vanløse,Klingseyvej 11 2720,141.0,55.6874437,12.4885396,København,Villa,5.0,1.0,1.0,64.0,5.2080142488405725,0.6275887755161044,0.17780957883006937,53191.48936170213,7.5,15.830413578506539,10.88165368812837,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,118,4.77912349311153,4.174387269895637,25.0,1.0,1.0,1.8258410781167778,1,1,0
2015-04-28,4195000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/engvej-76-2300-koebenhavn-s-01011620__76_______,Engvej 76 2300 København S,Engvej 76 2300,89.0,55.6542896,12.6303893,København,Villa,3.0,1.0,1.0,89.0,4.540073880638617,0.22576537652356626,4.585352195298512,47134.831460674155,4.195,15.249403897883443,10.760767528151304,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,91,4.5217885770490405,4.499809670330265,9.0,1.0,1.0,1.7120078365256166,1,0,0
2020-09-10,7450000,"Solgt, Fri handel",1924,https://www.boligsiden.dk/adresse/hvedevej-25-2700-broenshoej-01013108__25_______,Hvedevej 25 2700 Brønshøj,Hvedevej 25 2700,141.0,55.709174,12.4959421,København,Villa,3.0,1.0,2.0,93.0,5.8834299502563745,2.200048483960278,1.99917106740977,52836.87943262411,7.45,15.823724590355742,10.874964699977573,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,99,4.605170185988092,4.543294782270004,9.0,4.0,1.0,1.9291170669972817,0,0,0
2016-05-25,5700000,"Solgt, Fri handel",1923,https://www.boligsiden.dk/adresse/hoejstrupvej-77-2700-broenshoej-01013220__77_______,Højstrupvej 77 2700 Brønshøj,Højstrupvej 77 2700,143.0,55.6994772,12.4859884,København,Villa,5.0,1.0,2.0,67.0,5.826244534907901,0.9656631863015571,1.0455132500090463,39860.13986013986,5.7,15.555976732804778,10.593132102544871,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,100,4.61512051684126,4.219507705176107,25.0,4.0,1.0,1.9207746738844407,1,0,0
2023-04-18,6500000,"Solgt, Fri handel",1934,https://www.boligsiden.dk/adresse/kongshaven-20-2500-valby-01013872__20_______,Kongshaven 20 2500 Valby,Kongshaven 20 2500,119.0,55.6558282,12.4976527,København,Villa,5.0,1.0,2.0,71.0,5.01246403041479,3.047639774557556,0.44677676407463374,54621.8487394958,6.5,15.687312734865866,10.908189241754336,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,89,4.499809670330265,4.276666119016055,25.0,4.0,1.0,1.79383465294659,0,1,0
2018-03-04,4650000,"Solgt, Fri handel",1933,https://www.boligsiden.dk/adresse/fuglsang-alle-85-2700-broenshoej-01012020__85_______,Fuglsang Allé 85 2700 Brønshøj,Fuglsang Allé 85 2700,153.0,55.6978245,12.4990162,København,Villa,5.0,1.0,2.0,90.0,5.017884955822654,1.3336806207375373,1.2738993736611242,30392.156862745098,4.65,15.35237777756354,10.321939856171104,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,90,4.51085950651685,4.51085950651685,25.0,4.0,1.0,1.7947358613456084,0,0,0
2020-09-10,5718000,"Solgt, Fri handel",1923,https://www.boligsiden.dk/adresse/egholmvej-53-2720-vanloese-01011464__53_______,Egholmvej 53 2720 Vanløse,Egholmvej 53 2720,123.0,55.69555279999999,12.4779696,København,Villa,5.0,1.0,1.0,45.0,6.111681650578473,0.51907198615856,0.5567615173817796,46487.80487804878,5.718,15.559129651864394,10.746945296491976,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100,4.61512051684126,3.828641396489095,25.0,1.0,1.0,1.9617387349176265,1,1,0
2018-05-08,4330000,"Solgt, Fri handel",1935,https://www.boligsiden.dk/adresse/kabbelejevej-47-2700-broenshoej-01013480__47_______,Kabbelejevej 47 2700 Brønshøj,Kabbelejevej 47 2700,89.0,55.7093765,12.4926042,København,Villa,4.0,1.0,1.0,89.0,6.061636222428603,2.1414715431086995,1.789892569992847,48651.68539325843,4.33,15.281078099978673,10.792441730246534,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,88,4.48863636973214,4.499809670330265,16.0,1.0,1.0,1.9546767842038484,0,0,0
2022-01-21,3390000,"Solgt, Fri handel",1955,https://www.boligsiden.dk/adresse/dyssevaenget-42b-2700-broenshoej-01011400_42b_______,Dyssevænget 42B 2700 Brønshøj,Dyssevænget 42B 2700,92.0,55.7045218,12.4669734,København,Villa,4.0,1.0,1.0,0.0,7.142835059461043,1.7229733415589625,0.5737683162404836,36847.82608695652,3.39,15.036340479356634,10.514551902307593,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,68,4.23410650459726,0.0,16.0,1.0,1.0,2.097138406779547,0,1,0
2020-01-23,3850000,"Solgt, Fri handel",1924,https://www.boligsiden.dk/adresse/kongshaven-32-2500-valby-01013872__32_______,Kongshaven 32 2500 Valby,Kongshaven 32 2500,92.0,55.6554953,12.4961821,København,Villa,4.0,1.0,2.0,54.0,5.111528244917645,3.1402392112682898,0.5119781369809353,41847.82608695652,3.85,15.163583706263967,10.641795129214927,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,99,4.605170185988092,4.007333185232471,16.0,4.0,1.0,1.8101768638260136,0,1,0
2018-04-22,3770000,"Solgt, Fri handel",1924,https://www.boligsiden.dk/adresse/kongshaven-32-2500-valby-01013872__32_______,Kongshaven 32 2500 Valby,Kongshaven 32 2500,92.0,55.6554953,12.4961821,København,Villa,4.0,1.0,2.0,54.0,5.111528244917645,3.1402392112682898,0.5119781369809353,40978.260869565216,3.77,15.142585559424193,10.620796982375154,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,99,4.605170185988092,4.007333185232471,16.0,4.0,1.0,1.8101768638260136,0,1,0
2023-02-05,10250000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/aaloekkevej-11-2720-vanloese-01018688__11_______,Åløkkevej 11 2720 Vanløse,Åløkkevej 11 2720,151.0,55.6903934,12.505975,København,Villa,7.0,3.0,3.0,77.0,4.268038452974958,0.6486098927060578,0.5959200165915457,67880.79470198676,10.25,16.14278826354869,11.125508426733766,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,91,4.5217885770490405,4.356708826689592,49.0,9.0,9.0,1.6616580832042347,1,1,0
2017-06-21,5995000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/aaloekkevej-11-2720-vanloese-01018688__11_______,Åløkkevej 11 2720 Vanløse,Åløkkevej 11 2720,151.0,55.6903934,12.505975,København,Villa,7.0,3.0,3.0,77.0,4.268038452974958,0.6486098927060578,0.5959200165915457,39701.986754966885,5.995,15.606436346443752,10.589156509628827,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,4.5217885770490405,4.356708826689592,49.0,9.0,9.0,1.6616580832042347,1,1,0
