Date,Price,Status,Build Year,URL,Adresse,Kort adresse,Kvdm,Latitude,Longitude,Kommune
2021-03-22,4700000,"Solgt, Familiehandel",1902,https://www.boligsiden.dk/adresse/blytsvej-5-2-th-2000-frederiksberg-01470082___5__2__th,"Blytsvej 5, 2. th. 2000 Frederiksberg",Blytsvej 5,99.0,55.6765339,12.5130923,frederiksberg
2019-08-01,1402500,"Solgt, Familiehandel",1898,https://www.boligsiden.dk/adresse/bentzonsvej-50b-2-tv-2000-frederiksberg-01470061_50b__2__tv,"Bentzonsvej 50B, 2. tv. 2000 Frederiksberg",Bentzonsvej 50,67.0,55.68656069999999,12.5303669,frederiksberg
2017-09-21,8100000,"Solgt, Øvrigt",1929,https://www.boligsiden.dk/adresse/normasvej-5-0-2000-frederiksberg-01470589___5_st____,"Normasvej 5, st. 2000 Frederiksberg",Normasvej 5,163.0,55.6701609,12.516298,frederiksberg
2018-08-29,1550000,"Solgt, Familiehandel",1885,https://www.boligsiden.dk/adresse/holger-danskes-vej-12a-1-tv-2000-frederiksberg-01470376_12a__1__tv,"Holger Danskes Vej 12A, 1. tv. 2000 Frederiksberg",Holger Danskes Vej 12,55.0,55.6866001,12.5384741,frederiksberg
2021-11-10,3050000,"Solgt, Familiehandel",1941,https://www.boligsiden.dk/adresse/ved-andebakken-8-3-th-2000-frederiksberg-01470814___8__3__th,"Ved Andebakken 8, 3. th. 2000 Frederiksberg",Ved Andebakken 8,59.0,55.679537,12.5285196,frederiksberg
2015-07-06,1550000,"Solgt, Familiehandel",1934,https://www.boligsiden.dk/adresse/stockflethsvej-39-3-tv-2000-frederiksberg-01470754__39__3__tv,"Stockflethsvej 39, 3. tv. 2000 Frederiksberg",Stockflethsvej 39,63.0,55.69011450000001,12.516965,frederiksberg
2021-12-20,660000,"Solgt, Familiehandel",1962,https://www.boligsiden.dk/adresse/mariendalsvej-26-5-tv-2000-frederiksberg-01470541__26__5__tv,"Mariendalsvej 26, 5. tv. 2000 Frederiksberg",Mariendalsvej 26,65.0,55.6889914,12.5383011,frederiksberg
2015-02-06,1352000,"Solgt, Familiehandel",1941,https://www.boligsiden.dk/adresse/ved-andebakken-9-3-mf-2000-frederiksberg-01470814___9__3__mf,"Ved Andebakken 9, 3. mf. 2000 Frederiksberg",Ved Andebakken 9,61.0,55.6796785,12.5282108,frederiksberg
2021-10-20,1175000,"Solgt, Familiehandel",1888,https://www.boligsiden.dk/adresse/rolfsvej-1-3-tv-2000-frederiksberg-01470670___1__3__tv,"Rolfsvej 1, 3. tv. 2000 Frederiksberg",Rolfsvej 1,101.0,55.68295,12.535643,frederiksberg
2015-08-17,2325000,"Solgt, Familiehandel",1888,https://www.boligsiden.dk/adresse/rolfsvej-1-3-tv-2000-frederiksberg-01470670___1__3__tv,"Rolfsvej 1, 3. tv. 2000 Frederiksberg",Rolfsvej 1,101.0,55.68295,12.535643,frederiksberg
2016-09-05,1600000,"Solgt, Familiehandel",1960,https://www.boligsiden.dk/adresse/bernhard-bangs-alle-2-0-6-2000-frederiksberg-01470067___2_st___6,"Bernhard Bangs Alle 2, st. 6. 2000 Frederiksberg",Bernhard Bangs Alle 2,63.0,55.6845106,12.512287,frederiksberg
2021-10-08,1300000,"Solgt, Familiehandel",1885,https://www.boligsiden.dk/adresse/hospitalsvej-6-0-tv-2000-frederiksberg-01470385___6_st__tv,"Hospitalsvej 6, st. tv. 2000 Frederiksberg",Hospitalsvej 6,50.0,55.6792749,12.5296373,frederiksberg
2015-09-18,1511200,"Solgt, Familiehandel",1937,https://www.boligsiden.dk/adresse/ewaldsensvej-8-1-th-2000-frederiksberg-01470211___8__1__th,"Ewaldsensvej 8, 1. th. 2000 Frederiksberg",Ewaldsensvej 8,64.0,55.681133,12.508727,frederiksberg
2018-09-25,3085830,"Solgt, Familiehandel",1899,https://www.boligsiden.dk/adresse/kochsvej-11-4-th-1812-frederiksberg-c-01470466__11__4__th,"Kochsvej 11, 4. th. 1812 Frederiksberg C",Kochsvej 11,88.0,55.6728714,12.5380554,frederiksberg
2018-12-31,1422135,"Solgt, Familiehandel",1865,https://www.boligsiden.dk/adresse/vodroffsvej-10--1-th-1900-frederiksberg-c-01470838__10_kl__th,"Vodroffsvej 10, kl. th. 1900 Frederiksberg C",Vodroffsvej 10,32.0,55.6759212,12.5547757,frederiksberg
2018-12-31,1422135,"Solgt, Familiehandel",1865,https://www.boligsiden.dk/adresse/vodroffsvej-10--1-th-1900-frederiksberg-c-01470838__10_kl__th,"Vodroffsvej 10, kl. th. 1900 Frederiksberg C",Vodroffsvej 10,32.0,55.6759212,12.5547757,frederiksberg
2017-11-30,1700000,"Solgt, Familiehandel",1932,https://www.boligsiden.dk/adresse/duevej-52-4-th-2000-frederiksberg-01470178__52__4__th,"Duevej 52, 4. th. 2000 Frederiksberg",Duevej 52,76.0,55.6910735,12.5290208,frederiksberg
2017-10-31,1221010,"Solgt, Familiehandel",1899,https://www.boligsiden.dk/adresse/henrik-ibsens-vej-1-0-th-1813-frederiksberg-c-01470364___1_st__th,"Henrik Ibsens Vej 1, st. th. 1813 Frederiksberg C",Henrik Ibsens Vej 1,129.0,55.6736661,12.5392742,frederiksberg
2018-07-05,1900000,"Solgt, Familiehandel",1905,https://www.boligsiden.dk/adresse/forhaabningsholms-alle-17d-2-tv-1904-frederiksberg-c-01470256_17d__2__tv,"Forhåbningsholms Alle 17D, 2. tv. 1904 Frederiksberg C",Forhåbningsholms Alle 17,63.0,55.67611669999999,12.550094,frederiksberg
2019-06-10,2240000,"Solgt, Familiehandel",1969,https://www.boligsiden.dk/adresse/vagtelvej-23-6-th-2000-frederiksberg-01470811__23__6__th,"Vagtelvej 23, 6. th. 2000 Frederiksberg",Vagtelvej 23,99.0,55.6920422,12.5217228,frederiksberg
2021-07-31,3400000,"Solgt, Familiehandel",1967,https://www.boligsiden.dk/adresse/steenwinkelsvej-9-3-mf-1966-frederiksberg-c-01470751___9__3__mf,"Steenwinkelsvej 9, 3. mf. 1966 Frederiksberg C",Steenwinkelsvej 9,59.0,55.68313449999999,12.5511394,frederiksberg
2019-03-29,796656,"Solgt, Familiehandel",1885,https://www.boligsiden.dk/adresse/holger-danskes-vej-16-3-th-2000-frederiksberg-01470376__16__3__th,"Holger Danskes Vej 16, 3. th. 2000 Frederiksberg",Holger Danskes Vej 16,47.0,55.6866792,12.5382361,frederiksberg
2017-01-27,1665000,"Solgt, Familiehandel",1913,https://www.boligsiden.dk/adresse/bispeengen-19-3-th-2000-frederiksberg-01470076__19__3__th,"Bispeengen 19, 3. th. 2000 Frederiksberg",Bispeengen 19,76.0,55.6943758,12.5342977,frederiksberg
2016-06-18,1360000,"Solgt, Familiehandel",1902,https://www.boligsiden.dk/adresse/frederiksvej-45-2-th-2000-frederiksberg-01470274__45__2__th,"Frederiksvej 45, 2. th. 2000 Frederiksberg",Frederiksvej 45,70.0,55.6751422,12.5130726,frederiksberg
2017-08-28,2100000,"Solgt, Familiehandel",1901,https://www.boligsiden.dk/adresse/lollandsvej-38-3-th-2000-frederiksberg-01470514__38__3__th,"Lollandsvej 38, 3. th. 2000 Frederiksberg",Lollandsvej 38,73.0,55.68662860000001,12.5289235,frederiksberg
2015-12-07,1190000,"Solgt, Familiehandel",1909,https://www.boligsiden.dk/adresse/mathildevej-14a-0-th-2000-frederiksberg-01470553_14a_st__th,"Mathildevej 14A, st. th. 2000 Frederiksberg",Mathildevej 14,65.0,55.675776,12.517444,frederiksberg
2018-02-01,1250000,"Solgt, Familiehandel",1914,https://www.boligsiden.dk/adresse/sankt-nikolaj-vej-2-3-th-1953-frederiksberg-c-01470697___2__3__th,"Sankt Nikolaj Vej 2, 3. th. 1953 Frederiksberg C",Sankt Nikolaj Vej 2,63.0,55.6830042,12.5364922,frederiksberg
2017-09-12,2800000,"Solgt, Familiehandel",1914,https://www.boligsiden.dk/adresse/sankt-nikolaj-vej-2-3-th-1953-frederiksberg-c-01470697___2__3__th,"Sankt Nikolaj Vej 2, 3. th. 1953 Frederiksberg C",Sankt Nikolaj Vej 2,63.0,55.6830042,12.5364922,frederiksberg
2021-05-31,1782500,"Solgt, Familiehandel",1943,https://www.boligsiden.dk/adresse/godthaabsvej-41-5-tv-2000-frederiksberg-01470316__41__5__tv,"Godthåbsvej 41, 5. tv. 2000 Frederiksberg",Godthåbsvej 41,68.0,56.0463993,9.9175165,frederiksberg
2017-02-10,3450000,"Solgt, Familiehandel",1902,https://www.boligsiden.dk/adresse/guldborgvej-37-3-tv-2000-frederiksberg-01470334__37__3__tv,"Guldborgvej 37, 3. tv. 2000 Frederiksberg",Guldborgvej 37,86.0,55.68714800000001,12.5276789,frederiksberg
2018-11-16,3750000,"Solgt, Familiehandel",1898,https://www.boligsiden.dk/adresse/christian-richardts-vej-2-4-th-1951-frederiksberg-c-01470139___2__4__th,"Christian Richardts Vej 2, 4. th. 1951 Frederiksberg C",Christian Richardts Vej 2,97.0,55.6822318,12.5355334,frederiksberg
2019-04-23,1000000,"Solgt, Familiehandel",1902,https://www.boligsiden.dk/adresse/frederiksvej-46-3-tv-2000-frederiksberg-01470274__46__3__tv,"Frederiksvej 46, 3. tv. 2000 Frederiksberg",Frederiksvej 46,52.0,55.675349,12.5137281,frederiksberg
2021-08-23,1131000,"Solgt, Familiehandel",1885,https://www.boligsiden.dk/adresse/holger-danskes-vej-12-2-th-2000-frederiksberg-01470376__12__2__th,"Holger Danskes Vej 12, 2. th. 2000 Frederiksberg",Holger Danskes Vej 12,48.0,55.6866001,12.5384741,frederiksberg
2021-10-12,2550000,"Solgt, Familiehandel",1941,https://www.boligsiden.dk/adresse/howitzvej-39-2-tv-2000-frederiksberg-01470394__39__2__tv,"Howitzvej 39, 2. tv. 2000 Frederiksberg",Howitzvej 39,62.0,55.6798483,12.5279277,frederiksberg
2016-12-05,1020000,"Solgt, Familiehandel",1913,https://www.boligsiden.dk/adresse/munkensvej-11-0-th-2000-frederiksberg-01470562__11_st__th,"Munkensvej 11, st. th. 2000 Frederiksberg",Munkensvej 11,58.0,55.6941402,12.5345366,frederiksberg
2017-10-03,1800000,"Solgt, Familiehandel",1902,https://www.boligsiden.dk/adresse/nordre-fasanvej-76-1-tv-2000-frederiksberg-01470586__76__1__tv,"Nordre Fasanvej 76, 1. tv. 2000 Frederiksberg",Nordre Fasanvej 76,68.0,55.6861317,12.5266176,frederiksberg
2015-02-20,2635000,"Solgt, Familiehandel",1919,https://www.boligsiden.dk/adresse/porcelaenshaven-10f-2000-frederiksberg-01470635_10f_______,Porcelænshaven 10F 2000 Frederiksberg,Porcelænshaven 10F 2000,66.0,55.6783854,12.5233157,frederiksberg
2017-12-20,1572500,"Solgt, Familiehandel",1903,https://www.boligsiden.dk/adresse/kronprinsesse-sofies-vej-17-3-th-2000-frederiksberg-01470484__17__3__th,"Kronprinsesse Sofies Vej 17, 3. th. 2000 Frederiksberg",Kronprinsesse Sofies Vej 17,94.0,55.688726,12.5332706,frederiksberg
2015-07-30,1200000,"Solgt, Familiehandel",1885,https://www.boligsiden.dk/adresse/yrsavej-11-3-th-2000-frederiksberg-01470847__11__3__th,"Yrsavej 11, 3. th. 2000 Frederiksberg",Yrsavej 11,54.0,55.6834632,12.5316454,frederiksberg
2018-12-11,5345000,"Solgt, Familiehandel",1922,https://www.boligsiden.dk/adresse/danasvej-5-1-1-1910-frederiksberg-c-01470157___5__1___1,"Danasvej 5, 1. 1. 1910 Frederiksberg C",Danasvej 5,115.0,55.6780617,12.5551389,frederiksberg
2017-12-19,1725000,"Solgt, Familiehandel",1914,https://www.boligsiden.dk/adresse/thuroevej-16-0-th-2000-frederiksberg-01470802__16_st__th,"Thurøvej 16, st. th. 2000 Frederiksberg",Thurøvej 16,66.0,55.68308529999999,12.526052,frederiksberg
2020-02-21,3105000,"Solgt, Familiehandel",1922,https://www.boligsiden.dk/adresse/julius-valentiners-vej-4-0-2000-frederiksberg-01470436___4_st____,"Julius Valentiners Vej 4, st. 2000 Frederiksberg",Julius Valentiners Vej 4,96.0,55.679151,12.505786,frederiksberg
2018-08-13,1750000,"Solgt, Familiehandel",1913,https://www.boligsiden.dk/adresse/munkensvej-11-2-tv-2000-frederiksberg-01470562__11__2__tv,"Munkensvej 11, 2. tv. 2000 Frederiksberg",Munkensvej 11,65.0,55.6941402,12.5345366,frederiksberg
2019-08-30,1840000,"Solgt, Familiehandel",1902,https://www.boligsiden.dk/adresse/falstersvej-10-2-tv-2000-frederiksberg-01470229__10__2__tv,"Falstersvej 10, 2. tv. 2000 Frederiksberg",Falstersvej 10,68.0,55.6860085,12.5268247,frederiksberg
2023-01-19,5200000,"Solgt, Auktion",1972,https://www.boligsiden.dk/adresse/priorvej-11-1-f-2000-frederiksberg-01470646__11__1___f,"Priorvej 11, 1. f. 2000 Frederiksberg",Priorvej 11,125.0,55.692904,12.5335769,frederiksberg
2019-10-15,5630000,"Solgt, Familiehandel",1900,https://www.boligsiden.dk/adresse/aaboulevard-31-3-tv-1960-frederiksberg-c-01470856__31__3__tv,"Åboulevard 31, 3. tv. 1960 Frederiksberg C",Åboulevard 31,280.0,55.68478529999999,12.552124,frederiksberg
2017-04-06,1275000,"Solgt, Familiehandel",1941,https://www.boligsiden.dk/adresse/gammel-kongevej-72a-4-tv-1850-frederiksberg-c-01470304_72a__4__tv,"Gammel Kongevej 72A, 4. tv. 1850 Frederiksberg C",Gammel Kongevej 72,63.0,55.6740507,12.5525238,frederiksberg
2017-09-23,1062500,"Solgt, Familiehandel",1885,https://www.boligsiden.dk/adresse/yrsavej-11-4-tv-2000-frederiksberg-01470847__11__4__tv,"Yrsavej 11, 4. tv. 2000 Frederiksberg",Yrsavej 11,53.0,55.6834632,12.5316454,frederiksberg
2019-06-03,2470000,"Solgt, Familiehandel",1932,https://www.boligsiden.dk/adresse/ane-katrines-vej-32-1-th-2000-frederiksberg-01470031__32__1__th,"Ane Katrines Vej 32, 1. th. 2000 Frederiksberg",Ane Katrines Vej 32,59.0,55.6926518,12.5346597,frederiksberg
2016-08-28,1596000,"Solgt, Familiehandel",1902,https://www.boligsiden.dk/adresse/holger-danskes-vej-27a-1-th-2000-frederiksberg-01470376_27a__1__th,"Holger Danskes Vej 27A, 1. th. 2000 Frederiksberg",Holger Danskes Vej 27,85.0,55.6867611,12.5364985,frederiksberg
2019-11-29,1500000,"Solgt, Familiehandel",1902,https://www.boligsiden.dk/adresse/guldborgvej-21-3-tv-2000-frederiksberg-01470334__21__3__tv,"Guldborgvej 21, 3. tv. 2000 Frederiksberg",Guldborgvej 21,65.0,55.6861276,12.5269403,frederiksberg
2018-10-22,1320000,"Solgt, Familiehandel",1960,https://www.boligsiden.dk/adresse/vesterbrogade-192-5-23-1800-frederiksberg-c-01470823_192__5__23,"Vesterbrogade 192, 5. 23. 1800 Frederiksberg C",Vesterbrogade 192,65.0,55.67078129999999,12.5341879,frederiksberg
2017-10-16,1445000,"Solgt, Familiehandel",1973,https://www.boligsiden.dk/adresse/bernhard-bangs-alle-5-2-tv-2000-frederiksberg-01470067___5__2__tv,"Bernhard Bangs Alle 5, 2. tv. 2000 Frederiksberg",Bernhard Bangs Alle 5,88.0,55.6842067,12.5119331,frederiksberg
2015-12-04,2100000,"Solgt, Familiehandel",1871,https://www.boligsiden.dk/adresse/svend-troests-vej-7-3-1912-frederiksberg-c-01470775___7__3____,"Svend Trøsts Vej 7, 3. 1912 Frederiksberg C",Svend Trøsts Vej 7,88.0,55.6787376,12.5509968,frederiksberg
2020-06-02,3825000,"Solgt, Familiehandel",1905,https://www.boligsiden.dk/adresse/frederiksberg-alle-19a-3-tv-1820-frederiksberg-c-01470265_19a__3__tv,"Frederiksberg Alle 19A, 3. tv. 1820 Frederiksberg C",Frederiksberg Alle 19,202.0,55.6731358,12.5463338,frederiksberg
2017-01-11,1700000,"Solgt, Familiehandel",1969,https://www.boligsiden.dk/adresse/finsensvej-5a-6-mf-2000-frederiksberg-01470238__5a__6__mf,"Finsensvej 5A, 6. mf. 2000 Frederiksberg",Finsensvej 5,66.0,55.680727,12.5210383,frederiksberg
2015-10-11,1062500,"Solgt, Familiehandel",1972,https://www.boligsiden.dk/adresse/roskildevej-55-1-113-2000-frederiksberg-01470679__55__1_113,"Roskildevej 55, 1. 113. 2000 Frederiksberg",Roskildevej 55,67.0,55.6719711,12.512118,frederiksberg
2020-03-13,4500000,"Solgt, Familiehandel",1889,https://www.boligsiden.dk/adresse/nyelandsvej-3-0-tv-2000-frederiksberg-01470598___3_st__tv,"Nyelandsvej 3, st. tv. 2000 Frederiksberg",Nyelandsvej 3,88.0,55.6820749,12.5339386,frederiksberg
2015-06-02,2100000,"Solgt, Familiehandel",1900,https://www.boligsiden.dk/adresse/nyelandsvej-77a-0-tv-2000-frederiksberg-01470598_77a_st__tv,"Nyelandsvej 77A, st. tv. 2000 Frederiksberg",Nyelandsvej 77,99.0,55.6847989,12.5212915,frederiksberg
2016-12-14,1800000,"Solgt, Familiehandel",1885,https://www.boligsiden.dk/adresse/jakob-dannefaerds-vej-8-4-th-1973-frederiksberg-c-01470403___8__4__th,"Jakob Dannefærds Vej 8, 4. th. 1973 Frederiksberg C",Jakob Dannefærds Vej 8,77.0,55.6837196,12.5539421,frederiksberg
2015-12-26,1657500,"Solgt, Familiehandel",1898,https://www.boligsiden.dk/adresse/kong-georgs-vej-4-2-tv-2000-frederiksberg-01470475___4__2__tv,"Kong Georgs Vej 4, 2. tv. 2000 Frederiksberg",Kong Georgs Vej 4,85.0,55.40030729999999,10.3639882,frederiksberg
2020-11-30,981923,"Solgt, Familiehandel",1904,https://www.boligsiden.dk/adresse/howitzvej-59-3-tv-2000-frederiksberg-01470394__59__3__tv,"Howitzvej 59, 3. tv. 2000 Frederiksberg",Howitzvej 59,68.0,55.6801626,12.5247002,frederiksberg
2017-10-16,1650000,"Solgt, Familiehandel",1904,https://www.boligsiden.dk/adresse/howitzvej-59-3-tv-2000-frederiksberg-01470394__59__3__tv,"Howitzvej 59, 3. tv. 2000 Frederiksberg",Howitzvej 59,68.0,55.6801626,12.5247002,frederiksberg
2016-06-24,1552000,"Solgt, Familiehandel",1936,https://www.boligsiden.dk/adresse/bernhard-bangs-alle-55-3-th-2000-frederiksberg-01470067__55__3__th,"Bernhard Bangs Alle 55, 3. th. 2000 Frederiksberg",Bernhard Bangs Alle 55,71.0,55.68647259999999,12.50647,frederiksberg
2016-01-10,1700000,"Solgt, Familiehandel",1890,https://www.boligsiden.dk/adresse/pile-alle-37-2-tv-2000-frederiksberg-01470631__37__2__tv,"Pile Alle 37, 2. tv. 2000 Frederiksberg",Pile Alle 37,88.0,55.6690049,12.5309102,frederiksberg
2022-04-11,2795000,"Solgt, Familiehandel",1917,https://www.boligsiden.dk/adresse/duevej-114-1-tv-2000-frederiksberg-01470178_114__1__tv,"Duevej 114, 1. tv. 2000 Frederiksberg",Duevej 114,62.0,55.69325660000001,12.5310905,frederiksberg
2017-03-28,1147500,"Solgt, Familiehandel",1917,https://www.boligsiden.dk/adresse/duevej-114-1-tv-2000-frederiksberg-01470178_114__1__tv,"Duevej 114, 1. tv. 2000 Frederiksberg",Duevej 114,62.0,55.69325660000001,12.5310905,frederiksberg
2017-12-10,1840000,"Solgt, Familiehandel",1901,https://www.boligsiden.dk/adresse/forhaabningsholms-alle-41a-4-tv-1904-frederiksberg-c-01470256_41a__4__tv,"Forhåbningsholms Alle 41A, 4. tv. 1904 Frederiksberg C",Forhåbningsholms Alle 41,64.0,55.6771311,12.5505927,frederiksberg
2015-12-01,1615000,"Solgt, Familiehandel",1902,https://www.boligsiden.dk/adresse/forhaabningsholms-alle-31-3-tv-1904-frederiksberg-c-01470256__31__3__tv,"Forhåbningsholms Alle 31, 3. tv. 1904 Frederiksberg C",Forhåbningsholms Alle 31,77.0,55.67671259999999,12.5503419,frederiksberg
2019-12-20,1770000,"Solgt, Familiehandel",1898,https://www.boligsiden.dk/adresse/langelandsvej-41-2-tv-2000-frederiksberg-01470493__41__2__tv,"Langelandsvej 41, 2. tv. 2000 Frederiksberg",Langelandsvej 41,68.0,55.6858526,12.5305976,frederiksberg
2016-05-28,2150000,"Solgt, Familiehandel",1911,https://www.boligsiden.dk/adresse/munkensvej-10-4-th-2000-frederiksberg-01470562__10__4__th,"Munkensvej 10, 4. th. 2000 Frederiksberg",Munkensvej 10,66.0,55.6939258,12.5348009,frederiksberg
2019-06-27,1623000,"Solgt, Familiehandel",1913,https://www.boligsiden.dk/adresse/bispeengen-19-1-th-2000-frederiksberg-01470076__19__1__th,"Bispeengen 19, 1. th. 2000 Frederiksberg",Bispeengen 19,76.0,55.6943758,12.5342977,frederiksberg
2017-09-14,2150000,"Solgt, Familiehandel",1914,https://www.boligsiden.dk/adresse/sankt-thomas-alle-10-1-tv-1824-frederiksberg-c-01470700__10__1__tv,"Sankt Thomas Alle 10, 1. tv. 1824 Frederiksberg C",Sankt Thomas Alle 10,93.0,55.6744592,12.5474929,frederiksberg
2016-10-19,1105000,"Solgt, Familiehandel",1890,https://www.boligsiden.dk/adresse/allegade-23a-2-tv-2000-frederiksberg-01470016_23a__2__tv,"Allegade 23A, 2. tv. 2000 Frederiksberg",Allegade 23,46.0,55.6771252,12.5320929,frederiksberg
2016-01-11,1572500,"Solgt, Familiehandel",1885,https://www.boligsiden.dk/adresse/jakob-dannefaerds-vej-8-1-tv-1973-frederiksberg-c-01470403___8__1__tv,"Jakob Dannefærds Vej 8, 1. tv. 1973 Frederiksberg C",Jakob Dannefærds Vej 8,78.0,55.6837196,12.5539421,frederiksberg
2016-06-08,1900000,"Solgt, Familiehandel",1877,https://www.boligsiden.dk/adresse/steenwinkelsvej-4a-4-tv-1966-frederiksberg-c-01470751__4a__4__tv,"Steenwinkelsvej 4A, 4. tv. 1966 Frederiksberg C",Steenwinkelsvej 4,75.0,55.68328709999999,12.5515183,frederiksberg
2016-12-28,1837000,"Solgt, Familiehandel",2001,https://www.boligsiden.dk/adresse/borgmester-fischers-vej-5b-4-2-2000-frederiksberg-01470090__5b__4___2,"Borgmester Fischers Vej 5B, 4. 2. 2000 Frederiksberg",Borgmester Fischers Vej 5,83.0,55.67186539999999,12.5090103,frederiksberg
2015-02-16,2650000,"Solgt, Øvrigt",1897,https://www.boligsiden.dk/adresse/johnstrups-alle-4-3-tv-1923-frederiksberg-c-01470427___4__3__tv,"Johnstrups Alle 4, 3. tv. 1923 Frederiksberg C",Johnstrups Alle 4,143.0,55.68106969999999,12.5499761,frederiksberg
2019-03-08,2450000,"Solgt, Familiehandel",1904,https://www.boligsiden.dk/adresse/frederiksvej-38-2-tv-2000-frederiksberg-01470274__38__2__tv,"Frederiksvej 38, 2. tv. 2000 Frederiksberg",Frederiksvej 38,57.0,55.6753379,12.5144883,frederiksberg
2018-02-08,2350000,"Solgt, Familiehandel",1914,https://www.boligsiden.dk/adresse/thuroevej-14-3-tv-2000-frederiksberg-01470802__14__3__tv,"Thurøvej 14, 3. tv. 2000 Frederiksberg",Thurøvej 14,73.0,55.683136,12.5258057,frederiksberg
2019-08-27,950000,"Solgt, Familiehandel",1897,https://www.boligsiden.dk/adresse/nordre-fasanvej-118-0-tv-2000-frederiksberg-01470586_118_st__tv,"Nordre Fasanvej 118, st. tv. 2000 Frederiksberg",Nordre Fasanvej 118,49.0,55.6891815,12.5290133,frederiksberg
2015-05-25,410000,"Solgt, Øvrigt",1970,https://www.boligsiden.dk/adresse/platanvej-24-4-1-1810-frederiksberg-c-01470634__24__4___1,"Platanvej 24, 4. 1. 1810 Frederiksberg C",Platanvej 24,115.0,55.6712097,12.5392484,frederiksberg
2021-01-12,2550000,"Solgt, Familiehandel",1875,https://www.boligsiden.dk/adresse/gammel-kongevej-84-4-th-1850-frederiksberg-c-01470304__84__4__th,"Gammel Kongevej 84, 4. th. 1850 Frederiksberg C",Gammel Kongevej 84,125.0,55.6748754,12.5490447,frederiksberg
2017-12-17,1437500,"Solgt, Familiehandel",1932,https://www.boligsiden.dk/adresse/ane-katrines-vej-26-1-tv-2000-frederiksberg-01470031__26__1__tv,"Ane Katrines Vej 26, 1. tv. 2000 Frederiksberg",Ane Katrines Vej 26,69.0,55.6923295,12.5348392,frederiksberg
2016-05-10,1868566,"Solgt, Familiehandel",1901,https://www.boligsiden.dk/adresse/aaboulevard-45a-1-th-1960-frederiksberg-c-01470856_45a__1__th,"Åboulevard 45A, 1. th. 1960 Frederiksberg C",Åboulevard 45,125.0,55.68496039999999,12.5493108,frederiksberg
2018-09-09,977000,"Solgt, Familiehandel",1932,https://www.boligsiden.dk/adresse/ane-katrines-vej-14-2-1-2000-frederiksberg-01470031__14__2___1,"Ane Katrines Vej 14, 2. 1. 2000 Frederiksberg",Ane Katrines Vej 14,45.0,55.6916176,12.5352052,frederiksberg
2022-12-01,2552000,"Solgt, Familiehandel",1974,https://www.boligsiden.dk/adresse/guldborgvej-36-4-18-2000-frederiksberg-01470334__36__4__18,"Guldborgvej 36, 4. 18. 2000 Frederiksberg",Guldborgvej 36,94.0,55.6869524,12.5280784,frederiksberg
2018-01-04,2900000,"Solgt, Familiehandel",1975,https://www.boligsiden.dk/adresse/pile-alle-5h-3-tv-2000-frederiksberg-01470631__5h__3__tv,"Pile Alle 5H, 3. tv. 2000 Frederiksberg",Pile Alle 5,106.0,55.6735524,12.5321463,frederiksberg
2019-01-13,1560000,"Solgt, Familiehandel",1904,https://www.boligsiden.dk/adresse/amalievej-22-2-tv-1875-frederiksberg-c-01470019__22__2__tv,"Amalievej 22, 2. tv. 1875 Frederiksberg C",Amalievej 22,104.0,55.6784522,12.5468659,frederiksberg
2017-07-06,1475000,"Solgt, Familiehandel",1900,https://www.boligsiden.dk/adresse/nordre-fasanvej-95b-0-tv-2000-frederiksberg-01470586_95b_st__tv,"Nordre Fasanvej 95B, st. tv. 2000 Frederiksberg",Nordre Fasanvej 95,65.0,55.6886928,12.5280876,frederiksberg
2018-07-22,1370000,"Solgt, Familiehandel",1953,https://www.boligsiden.dk/adresse/moltkesvej-65-1-tv-2000-frederiksberg-01470559__65__1__tv,"Moltkesvej 65, 1. tv. 2000 Frederiksberg",Moltkesvej 65,64.0,55.686034,12.5075177,frederiksberg
2016-05-04,1582000,"Solgt, Familiehandel",1932,https://www.boligsiden.dk/adresse/duevej-56-2-tv-2000-frederiksberg-01470178__56__2__tv,"Duevej 56, 2. tv. 2000 Frederiksberg",Duevej 56,64.0,55.6912877,12.5292277,frederiksberg
2019-12-09,1550000,"Solgt, Familiehandel",1911,https://www.boligsiden.dk/adresse/munkensvej-12-2-th-2000-frederiksberg-01470562__12__2__th,"Munkensvej 12, 2. th. 2000 Frederiksberg",Munkensvej 12,70.0,55.6940271,12.534897,frederiksberg
2018-07-20,1700000,"Solgt, Familiehandel",2005,https://www.boligsiden.dk/adresse/holger-danskes-vej-102-4-1-2000-frederiksberg-01470376_102__4___1,"Holger Danskes Vej 102, 4. 1. 2000 Frederiksberg",Holger Danskes Vej 102,86.0,55.6885275,12.5301117,frederiksberg
2019-03-08,1040000,"Solgt, Familiehandel",1968,https://www.boligsiden.dk/adresse/ryetvej-63-0-th-3500-vaerloese-01900500__63_st__th,"Ryetvej 63, st. th. 3500 Værløse",Ryetvej 63,63.0,55.78679200000001,12.364773,Furesoe
2018-04-10,1800000,"Solgt, Familiehandel",1968,https://www.boligsiden.dk/adresse/ryetvej-57-1-mf-3500-vaerloese-01900500__57__1__mf,"Ryetvej 57, 1. mf. 3500 Værløse",Ryetvej 57,76.0,55.787206,12.3647449,Furesoe
2022-03-29,1000000,"Solgt, Øvrigt",1959,https://www.boligsiden.dk/adresse/hareskovhvilevej-8-0-7-3500-vaerloese-01900257___8_st___7,"Hareskovhvilevej 8, st. 7. 3500 Værløse",Hareskovhvilevej 8,46.0,55.782538,12.373022,Furesoe
