Date,Price,Status,Build Year,URL,Adresse,Kort adresse,Kvdm,Latitude,Longitude,Kommune,Type,Nearest_Metro_Distance,Nearest_Tog_Distance
2022-04-22,5000000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/sjaeloer-boulevard-30-3-2450-koebenhavn-sv-01016412__30__3____,"Sjælør Boulevard 30, 3. 2450 København SV",Sjælør Boulevard 30,100.0,,,København,Ejerlejlighed,inf,inf
2016-09-13,3550000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/sjaeloer-boulevard-30-3-2450-koebenhavn-sv-01016412__30__3____,"Sjælør Boulevard 30, 3. 2450 København SV",Sjælør Boulevard 30,100.0,,,København,Ejerlejlighed,inf,inf
2016-02-09,2200000,"Solgt, Fri handel",1780,https://www.boligsiden.dk/adresse/nyhavn-12-3-1051-koebenhavn-k-01015112__12__3____,"Nyhavn 12, 3. 1051 København K",Nyhavn 12,193.0,,,København,Ejerlejlighed,inf,inf
2016-02-09,2200000,"Solgt, Fri handel",1780,https://www.boligsiden.dk/adresse/nyhavn-12-3-1051-koebenhavn-k-01015112__12__3____,"Nyhavn 12, 3. 1051 København K",Nyhavn 12,193.0,,,København,Ejerlejlighed,inf,inf
2015-10-20,11000000,"Solgt, Fri handel",1780,https://www.boligsiden.dk/adresse/nyhavn-12-3-1051-koebenhavn-k-01015112__12__3____,"Nyhavn 12, 3. 1051 København K",Nyhavn 12,193.0,,,København,Ejerlejlighed,inf,inf
2017-06-21,5695000,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/amerika-plads-23-6-th-2100-koebenhavn-oe-01010139__23__6__th,"Amerika Plads 23, 6. th. 2100 København Ø",Amerika Plads 23,140.0,,,København,Ejerlejlighed,inf,inf
2018-03-08,3415000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/sjaeloer-boulevard-24-3-2450-koebenhavn-sv-01016412__24__3____,"Sjælør Boulevard 24, 3. 2450 København SV",Sjælør Boulevard 24,102.0,,,København,Ejerlejlighed,inf,inf
2017-06-17,6195000,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/amerika-plads-23-4-tv-2100-koebenhavn-oe-01010139__23__4__tv,"Amerika Plads 23, 4. tv. 2100 København Ø",Amerika Plads 23,154.0,,,København,Ejerlejlighed,inf,inf
2019-12-23,1945000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/sjaeloer-boulevard-30-1-th-2450-koebenhavn-sv-01016412__30__1__th,"Sjælør Boulevard 30, 1. th. 2450 København SV",Sjælør Boulevard 30,51.0,,,København,Ejerlejlighed,inf,inf
2018-05-21,7250000,"Solgt, Fri handel",1906,https://www.boligsiden.dk/adresse/soender-boulevard-98-5-1720-koebenhavn-v-01017288__98__5____,"Sønder Boulevard 98, 5. 1720 København V",Sønder Boulevard 98,118.0,,,København,Ejerlejlighed,inf,inf
2017-05-22,3460000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/sjaeloer-boulevard-20-3-2450-koebenhavn-sv-01016412__20__3____,"Sjælør Boulevard 20, 3. 2450 København SV",Sjælør Boulevard 20,98.0,,,København,Ejerlejlighed,inf,inf
2017-01-30,1760000,"Solgt, Fri handel",1939,https://www.boligsiden.dk/adresse/jernbane-alle-24a-3-th-2720-vanloese-01013400_24a__3__th,"Jernbane Allé 24A, 3. th. 2720 Vanløse",Jernbane Allé 24,60.0,,,København,Ejerlejlighed,inf,inf
2020-11-12,4550000,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/amerika-plads-23-6-mf-2100-koebenhavn-oe-01010139__23__6__mf,"Amerika Plads 23, 6. mf. 2100 København Ø",Amerika Plads 23,87.0,,,København,Ejerlejlighed,inf,inf
2019-04-09,4175000,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/amerika-plads-23-6-mf-2100-koebenhavn-oe-01010139__23__6__mf,"Amerika Plads 23, 6. mf. 2100 København Ø",Amerika Plads 23,87.0,,,København,Ejerlejlighed,inf,inf
2017-06-08,3395000,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/amerika-plads-23-6-mf-2100-koebenhavn-oe-01010139__23__6__mf,"Amerika Plads 23, 6. mf. 2100 København Ø",Amerika Plads 23,87.0,,,København,Ejerlejlighed,inf,inf
2017-08-10,4758333,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/amerika-plads-23-8-mf-2100-koebenhavn-oe-01010139__23__8__mf,"Amerika Plads 23, 8. mf. 2100 København Ø",Amerika Plads 23,87.0,,,København,Ejerlejlighed,inf,inf
2017-05-31,3595000,"Solgt, Fri handel",2017,https://www.boligsiden.dk/adresse/amerika-plads-23-8-mf-2100-koebenhavn-oe-01010139__23__8__mf,"Amerika Plads 23, 8. mf. 2100 København Ø",Amerika Plads 23,87.0,,,København,Ejerlejlighed,inf,inf
2021-02-17,2060000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/sjaeloer-boulevard-30-0-tv-2450-koebenhavn-sv-01016412__30_st__tv,"Sjælør Boulevard 30, st. tv. 2450 København SV",Sjælør Boulevard 30,52.0,,,København,Ejerlejlighed,inf,inf
2020-02-26,1980000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/sjaeloer-boulevard-20-1-mf-2450-koebenhavn-sv-01016412__20__1__mf,"Sjælør Boulevard 20, 1. mf. 2450 København SV",Sjælør Boulevard 20,59.0,,,København,Ejerlejlighed,inf,inf
2021-08-24,1895000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/sjaeloer-boulevard-20-1-th-2450-koebenhavn-sv-01016412__20__1__th,"Sjælør Boulevard 20, 1. th. 2450 København SV",Sjælør Boulevard 20,46.0,,,København,Ejerlejlighed,inf,inf
2015-03-15,1040000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/sjaeloer-boulevard-20-1-th-2450-koebenhavn-sv-01016412__20__1__th,"Sjælør Boulevard 20, 1. th. 2450 København SV",Sjælør Boulevard 20,46.0,,,København,Ejerlejlighed,inf,inf
2020-07-02,3910000,"Solgt, Fri handel",1937,https://www.boligsiden.dk/adresse/rosenhaven-14-0-2500-valby-01015932__14_st____,"Rosenhaven 14, st. 2500 Valby",Rosenhaven 14,95.0,,,København,Ejerlejlighed,inf,inf
2021-12-20,2485000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/sjaeloer-boulevard-20-2-tv-2450-koebenhavn-sv-01016412__20__2__tv,"Sjælør Boulevard 20, 2. tv. 2450 København SV",Sjælør Boulevard 20,52.0,,,København,Ejerlejlighed,inf,inf
2015-04-23,1338000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/sjaeloer-boulevard-20-2-tv-2450-koebenhavn-sv-01016412__20__2__tv,"Sjælør Boulevard 20, 2. tv. 2450 København SV",Sjælør Boulevard 20,52.0,,,København,Ejerlejlighed,inf,inf
2022-05-20,2435000,"Solgt, Fri handel",1939,https://www.boligsiden.dk/adresse/jernbane-alle-24b-2-tv-2720-vanloese-01013400_24b__2__tv,"Jernbane Allé 24B, 2. tv. 2720 Vanløse",Jernbane Allé 24,62.0,,,København,Ejerlejlighed,inf,inf
2023-06-28,2250000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/sjaeloer-boulevard-24-0-th-2450-koebenhavn-sv-01016412__24_st__th,"Sjælør Boulevard 24, st. th. 2450 København SV",Sjælør Boulevard 24,51.0,,,København,Ejerlejlighed,inf,inf
2016-06-13,1495000,"Solgt, Fri handel",1936,https://www.boligsiden.dk/adresse/sjaeloer-boulevard-24-0-th-2450-koebenhavn-sv-01016412__24_st__th,"Sjælør Boulevard 24, st. th. 2450 København SV",Sjælør Boulevard 24,51.0,,,København,Ejerlejlighed,inf,inf
2020-11-10,2350000,"Solgt, Fri handel",1939,https://www.boligsiden.dk/adresse/sjaeloer-boulevard-45-1-th-2450-koebenhavn-sv-01016412__45__1__th,"Sjælør Boulevard 45, 1. th. 2450 København SV",Sjælør Boulevard 45,66.0,,,København,Ejerlejlighed,inf,inf
2018-11-07,2020000,"Solgt, Fri handel",2006,https://www.boligsiden.dk/adresse/marbaek-park-40-3-4-2750-ballerup-01510622__40__3___4,"Marbæk Park 40, 3. 4. 2750 Ballerup",Marbæk Park 40,63.0,,,Ballerup,Ejerlejlighed,inf,inf
2017-05-29,2320000,"Solgt, Fri handel",2006,https://www.boligsiden.dk/adresse/marbaek-park-40-3-3-2750-ballerup-01510622__40__3___3,"Marbæk Park 40, 3. 3. 2750 Ballerup",Marbæk Park 40,92.0,,,Ballerup,Ejerlejlighed,inf,inf
2021-01-06,2225000,"Solgt, Fri handel",2006,https://www.boligsiden.dk/adresse/marbaek-park-40-2-1-2750-ballerup-01510622__40__2___1,"Marbæk Park 40, 2. 1. 2750 Ballerup",Marbæk Park 40,63.0,,,Ballerup,Ejerlejlighed,inf,inf
2015-07-30,1460000,"Solgt, Fri handel",2006,https://www.boligsiden.dk/adresse/marbaek-park-40-2-1-2750-ballerup-01510622__40__2___1,"Marbæk Park 40, 2. 1. 2750 Ballerup",Marbæk Park 40,63.0,,,Ballerup,Ejerlejlighed,inf,inf
2015-03-09,1425000,"Solgt, Fri handel",2006,https://www.boligsiden.dk/adresse/marbaek-park-40-2-1-2750-ballerup-01510622__40__2___1,"Marbæk Park 40, 2. 1. 2750 Ballerup",Marbæk Park 40,63.0,,,Ballerup,Ejerlejlighed,inf,inf
2017-07-24,1800000,"Solgt, Fri handel",2006,https://www.boligsiden.dk/adresse/marbaek-park-40-2-4-2750-ballerup-01510622__40__2___4,"Marbæk Park 40, 2. 4. 2750 Ballerup",Marbæk Park 40,63.0,,,Ballerup,Ejerlejlighed,inf,inf
2023-09-11,3195000,"Solgt, Fri handel",2006,https://www.boligsiden.dk/adresse/marbaek-park-40-2-2-2750-ballerup-01510622__40__2___2,"Marbæk Park 40, 2. 2. 2750 Ballerup",Marbæk Park 40,94.0,,,Ballerup,Ejerlejlighed,inf,inf
2018-07-05,2630000,"Solgt, Fri handel",2006,https://www.boligsiden.dk/adresse/marbaek-park-40-2-2-2750-ballerup-01510622__40__2___2,"Marbæk Park 40, 2. 2. 2750 Ballerup",Marbæk Park 40,94.0,,,Ballerup,Ejerlejlighed,inf,inf
2021-07-29,6550000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/paludan-mullers-vej-8-0-tv-1815-frederiksberg-c-01470613___8_st__tv,"Paludan Müllers Vej 8, st. tv. 1815 Frederiksberg C",Paludan Müllers Vej 8,98.0,,,frederiksberg,Ejerlejlighed,inf,inf
2019-07-11,5350000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/paludan-mullers-vej-8-0-tv-1815-frederiksberg-c-01470613___8_st__tv,"Paludan Müllers Vej 8, st. tv. 1815 Frederiksberg C",Paludan Müllers Vej 8,98.0,,,frederiksberg,Ejerlejlighed,inf,inf
2015-05-11,4750000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/paludan-mullers-vej-8-0-tv-1815-frederiksberg-c-01470613___8_st__tv,"Paludan Müllers Vej 8, st. tv. 1815 Frederiksberg C",Paludan Müllers Vej 8,98.0,,,frederiksberg,Ejerlejlighed,inf,inf
2015-12-18,2700000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-5-tv-2000-frederiksberg-01470012__24__5__tv,"Aksel Møllers Have 24, 5. tv. 2000 Frederiksberg",Aksel Møllers Have 24,68.0,,,frederiksberg,Ejerlejlighed,inf,inf
2021-11-14,6995000,"Solgt, Fri handel",1904,https://www.boligsiden.dk/adresse/rahbeks-alle-24-0-tv-1801-frederiksberg-c-01470649__24_st__tv,"Rahbeks Alle 24, st. tv. 1801 Frederiksberg C",Rahbeks Alle 24,91.0,,,frederiksberg,Ejerlejlighed,inf,inf
2018-11-19,3100000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-6-tv-2000-frederiksberg-01470012__24__6__tv,"Aksel Møllers Have 24, 6. tv. 2000 Frederiksberg",Aksel Møllers Have 24,68.0,,,frederiksberg,Ejerlejlighed,inf,inf
2016-09-28,4050000,"Solgt, Fri handel",1929,https://www.boligsiden.dk/adresse/bernhard-bangs-alle-24-1-tv-2000-frederiksberg-01470067__24__1__tv,"Bernhard Bangs Alle 24, 1. tv. 2000 Frederiksberg",Bernhard Bangs Alle 24,105.0,,,frederiksberg,Ejerlejlighed,inf,inf
2023-06-13,4095000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/dalgas-boulevard-89-0-th-2000-frederiksberg-01470148__89_st__th,"Dalgas Boulevard 89, st. th. 2000 Frederiksberg",Dalgas Boulevard 89,79.0,,,frederiksberg,Ejerlejlighed,inf,inf
2015-01-27,2270000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/dalgas-boulevard-89-0-th-2000-frederiksberg-01470148__89_st__th,"Dalgas Boulevard 89, st. th. 2000 Frederiksberg",Dalgas Boulevard 89,79.0,,,frederiksberg,Ejerlejlighed,inf,inf
2023-01-31,3300000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-3-tv-2000-frederiksberg-01470012__24__3__tv,"Aksel Møllers Have 24, 3. tv. 2000 Frederiksberg",Aksel Møllers Have 24,68.0,,,frederiksberg,Ejerlejlighed,inf,inf
2015-07-27,2400000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-3-tv-2000-frederiksberg-01470012__24__3__tv,"Aksel Møllers Have 24, 3. tv. 2000 Frederiksberg",Aksel Møllers Have 24,68.0,,,frederiksberg,Ejerlejlighed,inf,inf
2015-07-10,3318000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-5-th-2000-frederiksberg-01470012__24__5__th,"Aksel Møllers Have 24, 5. th. 2000 Frederiksberg",Aksel Møllers Have 24,90.0,,,frederiksberg,Ejerlejlighed,inf,inf
2020-04-24,4720000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-2-th-2000-frederiksberg-01470012__24__2__th,"Aksel Møllers Have 24, 2. th. 2000 Frederiksberg",Aksel Møllers Have 24,91.0,,,frederiksberg,Ejerlejlighed,inf,inf
2016-03-21,3250000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-2-th-2000-frederiksberg-01470012__24__2__th,"Aksel Møllers Have 24, 2. th. 2000 Frederiksberg",Aksel Møllers Have 24,91.0,,,frederiksberg,Ejerlejlighed,inf,inf
2016-08-09,4200000,"Solgt, Fri handel",1929,https://www.boligsiden.dk/adresse/bernhard-bangs-alle-24-2-tv-2000-frederiksberg-01470067__24__2__tv,"Bernhard Bangs Alle 24, 2. tv. 2000 Frederiksberg",Bernhard Bangs Alle 24,105.0,,,frederiksberg,Ejerlejlighed,inf,inf
2023-09-06,6805000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/paludan-mullers-vej-2-4-tv-1815-frederiksberg-c-01470613___2__4__tv,"Paludan Müllers Vej 2, 4. tv. 1815 Frederiksberg C",Paludan Müllers Vej 2,97.0,,,frederiksberg,Ejerlejlighed,inf,inf
2018-04-02,4965000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/paludan-mullers-vej-2-4-tv-1815-frederiksberg-c-01470613___2__4__tv,"Paludan Müllers Vej 2, 4. tv. 1815 Frederiksberg C",Paludan Müllers Vej 2,97.0,,,frederiksberg,Ejerlejlighed,inf,inf
2016-06-30,2695000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/dalgas-boulevard-89-0-tv-2000-frederiksberg-01470148__89_st__tv,"Dalgas Boulevard 89, st. tv. 2000 Frederiksberg",Dalgas Boulevard 89,79.0,,,frederiksberg,Ejerlejlighed,inf,inf
2019-12-05,4850000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/paludan-mullers-vej-2-0-th-1815-frederiksberg-c-01470613___2_st__th,"Paludan Müllers Vej 2, st. th. 1815 Frederiksberg C",Paludan Müllers Vej 2,98.0,,,frederiksberg,Ejerlejlighed,inf,inf
2016-07-20,2450000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-1-tv-2000-frederiksberg-01470012__24__1__tv,"Aksel Møllers Have 24, 1. tv. 2000 Frederiksberg",Aksel Møllers Have 24,68.0,,,frederiksberg,Ejerlejlighed,inf,inf
2021-02-06,4300000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-5-mf-2000-frederiksberg-01470012__24__5__mf,"Aksel Møllers Have 24, 5. mf. 2000 Frederiksberg",Aksel Møllers Have 24,80.0,,,frederiksberg,Ejerlejlighed,inf,inf
2022-06-04,6500000,"Solgt, Fri handel",1929,https://www.boligsiden.dk/adresse/bernhard-bangs-alle-24-1-th-2000-frederiksberg-01470067__24__1__th,"Bernhard Bangs Alle 24, 1. th. 2000 Frederiksberg",Bernhard Bangs Alle 24,119.0,,,frederiksberg,Ejerlejlighed,inf,inf
2018-10-23,5450000,"Solgt, Fri handel",1929,https://www.boligsiden.dk/adresse/bernhard-bangs-alle-24-3-th-2000-frederiksberg-01470067__24__3__th,"Bernhard Bangs Alle 24, 3. th. 2000 Frederiksberg",Bernhard Bangs Alle 24,119.0,,,frederiksberg,Ejerlejlighed,inf,inf
2020-09-13,4375000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-1-th-2000-frederiksberg-01470012__24__1__th,"Aksel Møllers Have 24, 1. th. 2000 Frederiksberg",Aksel Møllers Have 24,91.0,,,frederiksberg,Ejerlejlighed,inf,inf
2016-07-06,3700000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-1-th-2000-frederiksberg-01470012__24__1__th,"Aksel Møllers Have 24, 1. th. 2000 Frederiksberg",Aksel Møllers Have 24,91.0,,,frederiksberg,Ejerlejlighed,inf,inf
2015-03-12,3695000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-1-th-2000-frederiksberg-01470012__24__1__th,"Aksel Møllers Have 24, 1. th. 2000 Frederiksberg",Aksel Møllers Have 24,91.0,,,frederiksberg,Ejerlejlighed,inf,inf
2019-11-18,3200000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/dalgas-boulevard-89-3-tv-2000-frederiksberg-01470148__89__3__tv,"Dalgas Boulevard 89, 3. tv. 2000 Frederiksberg",Dalgas Boulevard 89,80.0,,,frederiksberg,Ejerlejlighed,inf,inf
2019-11-20,3345000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-3-mf-2000-frederiksberg-01470012__24__3__mf,"Aksel Møllers Have 24, 3. mf. 2000 Frederiksberg",Aksel Møllers Have 24,80.0,,,frederiksberg,Ejerlejlighed,inf,inf
2021-07-16,3535000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-2-tv-2000-frederiksberg-01470012__24__2__tv,"Aksel Møllers Have 24, 2. tv. 2000 Frederiksberg",Aksel Møllers Have 24,68.0,,,frederiksberg,Ejerlejlighed,inf,inf
2016-08-18,2595000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-2-tv-2000-frederiksberg-01470012__24__2__tv,"Aksel Møllers Have 24, 2. tv. 2000 Frederiksberg",Aksel Møllers Have 24,68.0,,,frederiksberg,Ejerlejlighed,inf,inf
2019-09-01,5975000,"Solgt, Fri handel",1904,https://www.boligsiden.dk/adresse/rahbeks-alle-24-3-tv-1801-frederiksberg-c-01470649__24__3__tv,"Rahbeks Alle 24, 3. tv. 1801 Frederiksberg C",Rahbeks Alle 24,101.0,,,frederiksberg,Ejerlejlighed,inf,inf
2023-01-06,4495000,"Solgt, Fri handel",1929,https://www.boligsiden.dk/adresse/bernhard-bangs-alle-24-3-tv-2000-frederiksberg-01470067__24__3__tv,"Bernhard Bangs Alle 24, 3. tv. 2000 Frederiksberg",Bernhard Bangs Alle 24,105.0,,,frederiksberg,Ejerlejlighed,inf,inf
2015-06-13,1500000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-0-th-2000-frederiksberg-01470012__24_st__th,"Aksel Møllers Have 24, st. th. 2000 Frederiksberg",Aksel Møllers Have 24,54.0,,,frederiksberg,Ejerlejlighed,inf,inf
2020-05-24,5695000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/paludan-mullers-vej-8-1-th-1815-frederiksberg-c-01470613___8__1__th,"Paludan Müllers Vej 8, 1. th. 1815 Frederiksberg C",Paludan Müllers Vej 8,97.0,,,frederiksberg,Ejerlejlighed,inf,inf
2023-08-11,5600000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/paludan-mullers-vej-8-4-tv-1815-frederiksberg-c-01470613___8__4__tv,"Paludan Müllers Vej 8, 4. tv. 1815 Frederiksberg C",Paludan Müllers Vej 8,85.0,,,frederiksberg,Ejerlejlighed,inf,inf
2016-07-20,3895000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/paludan-mullers-vej-8-4-tv-1815-frederiksberg-c-01470613___8__4__tv,"Paludan Müllers Vej 8, 4. tv. 1815 Frederiksberg C",Paludan Müllers Vej 8,85.0,,,frederiksberg,Ejerlejlighed,inf,inf
2021-10-01,4000000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-0-tv-2000-frederiksberg-01470012__24_st__tv,"Aksel Møllers Have 24, st. tv. 2000 Frederiksberg",Aksel Møllers Have 24,81.0,,,frederiksberg,Ejerlejlighed,inf,inf
2020-06-23,3330000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-0-tv-2000-frederiksberg-01470012__24_st__tv,"Aksel Møllers Have 24, st. tv. 2000 Frederiksberg",Aksel Møllers Have 24,81.0,,,frederiksberg,Ejerlejlighed,inf,inf
2016-08-11,2300000,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-0-tv-2000-frederiksberg-01470012__24_st__tv,"Aksel Møllers Have 24, st. tv. 2000 Frederiksberg",Aksel Møllers Have 24,81.0,,,frederiksberg,Ejerlejlighed,inf,inf
2021-03-10,4226000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/dalgas-boulevard-89-2-th-2000-frederiksberg-01470148__89__2__th,"Dalgas Boulevard 89, 2. th. 2000 Frederiksberg",Dalgas Boulevard 89,80.0,,,frederiksberg,Ejerlejlighed,inf,inf
2016-11-15,1350000,"Solgt, Fri handel",1932,https://www.boligsiden.dk/adresse/dalgas-boulevard-89-2-th-2000-frederiksberg-01470148__89__2__th,"Dalgas Boulevard 89, 2. th. 2000 Frederiksberg",Dalgas Boulevard 89,80.0,,,frederiksberg,Ejerlejlighed,inf,inf
2016-02-03,4500000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/paludan-mullers-vej-8-3-th-1815-frederiksberg-c-01470613___8__3__th,"Paludan Müllers Vej 8, 3. th. 1815 Frederiksberg C",Paludan Müllers Vej 8,97.0,,,frederiksberg,Ejerlejlighed,inf,inf
2018-03-19,7000000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/paludan-mullers-vej-2-3-th-1815-frederiksberg-c-01470613___2__3__th,"Paludan Müllers Vej 2, 3. th. 1815 Frederiksberg C",Paludan Müllers Vej 2,117.0,,,frederiksberg,Ejerlejlighed,inf,inf
2018-03-28,4691630,"Solgt, Fri handel",1946,https://www.boligsiden.dk/adresse/aksel-moellers-have-24-4-th-2000-frederiksberg-01470012__24__4__th,"Aksel Møllers Have 24, 4. th. 2000 Frederiksberg",Aksel Møllers Have 24,90.0,,,frederiksberg,Ejerlejlighed,inf,inf
2019-12-04,4400000,"Solgt, Fri handel",2008,https://www.boligsiden.dk/adresse/flintholm-alle-24-2-tv-2000-frederiksberg-01470244__24__2__tv,"Flintholm Alle 24, 2. tv. 2000 Frederiksberg",Flintholm Alle 24,110.0,,,frederiksberg,Ejerlejlighed,inf,inf
2020-04-24,5695000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/paludan-mullers-vej-8-3-tv-1815-frederiksberg-c-01470613___8__3__tv,"Paludan Müllers Vej 8, 3. tv. 1815 Frederiksberg C",Paludan Müllers Vej 8,98.0,,,frederiksberg,Ejerlejlighed,inf,inf
2015-01-19,4200000,"Solgt, Fri handel",1892,https://www.boligsiden.dk/adresse/paludan-mullers-vej-8-3-tv-1815-frederiksberg-c-01470613___8__3__tv,"Paludan Müllers Vej 8, 3. tv. 1815 Frederiksberg C",Paludan Müllers Vej 8,98.0,,,frederiksberg,Ejerlejlighed,inf,inf
