Date,Price,Status,Build Year,URL
,6699000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-21-3-tv-2150-nordhavn-01011374__21__3__tv
2023-08-12T00:00:00Z,6699000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/dunkerquegade-21-3-tv-2150-nordhavn-01011374__21__3__tv
2023-03-07T15:18:56.296296Z,6699000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-21-3-tv-2150-nordhavn-01011374__21__3__tv
2022-04-25T09:50:29.783816Z,6699000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-21-3-tv-2150-nordhavn-01011374__21__3__tv
2021-11-02T11:16:32Z,6699000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-21-3-tv-2150-nordhavn-01011374__21__3__tv
,7199000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-30-2-th-2150-nordhavn-01011374__30__2__th
2022-04-25T00:00:00Z,7199000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/dunkerquegade-30-2-th-2150-nordhavn-01011374__30__2__th
2022-02-04T13:26:17.93Z,7199000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-30-2-th-2150-nordhavn-01011374__30__2__th
2022-02-02T09:32:59.08Z,7199000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-30-2-th-2150-nordhavn-01011374__30__2__th
2022-01-21T12:10:20.367Z,7199000.0,Prisstigning,-1,https://www.boligsiden.dk/adresse/dunkerquegade-30-2-th-2150-nordhavn-01011374__30__2__th
2021-11-18T12:43:15Z,6999000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-30-2-th-2150-nordhavn-01011374__30__2__th
,16656963.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-10-0-th-2150-nordhavn-01011374__10_st__th
,12250000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-37-5-3-2150-nordhavn-01011374__37__5___3
2023-01-06T11:11:02.775266Z,12250000.0,Prisfald,-1,https://www.boligsiden.dk/adresse/dunkerquegade-37-5-3-2150-nordhavn-01011374__37__5___3
2022-11-14T15:21:02.722672Z,12500000.0,Prisfald,-1,https://www.boligsiden.dk/adresse/dunkerquegade-37-5-3-2150-nordhavn-01011374__37__5___3
2022-09-28T15:13:13.291922Z,12800000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-37-5-3-2150-nordhavn-01011374__37__5___3
2021-11-23T00:00:00Z,12248316.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-37-5-3-2150-nordhavn-01011374__37__5___3
,5374356.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-1-2-2450-koebenhavn-sv-01018844__25__1___2
2017-04-02T12:06:52.59Z,5295000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-1-2-2450-koebenhavn-sv-01018844__25__1___2
2016-06-30T10:04:05.943Z,5295000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-1-2-2450-koebenhavn-sv-01018844__25__1___2
,5395000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-3-1-2450-koebenhavn-sv-01018844__23__3___1
2017-12-16T00:00:00Z,5395000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-3-1-2450-koebenhavn-sv-01018844__23__3___1
2017-11-28T12:12:15.89Z,5395000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-3-1-2450-koebenhavn-sv-01018844__23__3___1
2017-11-07T00:00:00Z,5395674.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-3-1-2450-koebenhavn-sv-01018844__23__3___1
2017-08-27T14:06:16.54Z,5395000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-3-1-2450-koebenhavn-sv-01018844__23__3___1
2017-04-10T09:33:13.29Z,5395000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-3-1-2450-koebenhavn-sv-01018844__23__3___1
2017-04-10T09:33:12.823Z,5395000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-3-1-2450-koebenhavn-sv-01018844__23__3___1
2017-04-04T15:10:02.283Z,5395000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-3-1-2450-koebenhavn-sv-01018844__23__3___1
2017-03-06T13:17:59.773Z,5395000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-3-1-2450-koebenhavn-sv-01018844__23__3___1
2017-03-04T07:01:48.837Z,5395000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-3-1-2450-koebenhavn-sv-01018844__23__3___1
2017-02-09T07:01:35.973Z,5395000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-23-3-1-2450-koebenhavn-sv-01018844__23__3___1
,6799000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-23-4-tv-2150-nordhavn-01011374__23__4__tv
2022-06-14T00:00:00Z,6799000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/dunkerquegade-23-4-tv-2150-nordhavn-01011374__23__4__tv
2022-05-12T08:26:19.498195Z,6799000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-23-4-tv-2150-nordhavn-01011374__23__4__tv
2022-04-28T13:37:19.778478Z,6799000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-23-4-tv-2150-nordhavn-01011374__23__4__tv
2021-11-02T11:19:51Z,6799000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-23-4-tv-2150-nordhavn-01011374__23__4__tv
,9111050.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-26-5-th-2150-nordhavn-01011374__26__5__th
,13995000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-21-4-th-2150-nordhavn-01011374__21__4__th
2023-04-14T00:00:00Z,13500000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/dunkerquegade-21-4-th-2150-nordhavn-01011374__21__4__th
2023-01-19T14:57:11.243471Z,13995000.0,Prisfald,-1,https://www.boligsiden.dk/adresse/dunkerquegade-21-4-th-2150-nordhavn-01011374__21__4__th
2022-08-21T09:16:15.20445Z,15500000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-21-4-th-2150-nordhavn-01011374__21__4__th
,74917500.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/faste-batteri-vej-98-2300-koebenhavn-s-01018845__98_______
,5099000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-13-0-th-2150-nordhavn-01011374__13_st__th
2023-07-04T00:00:00Z,5099000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/dunkerquegade-13-0-th-2150-nordhavn-01011374__13_st__th
2022-01-11T14:07:46.6Z,5099000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-13-0-th-2150-nordhavn-01011374__13_st__th
,4550000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/amager-strandvej-58g-5-tv-2300-koebenhavn-s-01010120_58g__5__tv
2020-06-24T00:00:00Z,4550000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/amager-strandvej-58g-5-tv-2300-koebenhavn-s-01010120_58g__5__tv
2019-05-12T00:00:00Z,4550000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/amager-strandvej-58g-5-tv-2300-koebenhavn-s-01010120_58g__5__tv
,4899000.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-32-5-th-2150-nordhavn-01011374__32__5__th
,4899000.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-9-0-tv-2150-nordhavn-01011374___9_st__tv
,5750000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-2-3-2450-koebenhavn-sv-01018844__25__2___3
2023-08-23T00:00:00Z,5750000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-2-3-2450-koebenhavn-sv-01018844__25__2___3
2023-08-18T15:31:07.13093Z,5750000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-2-3-2450-koebenhavn-sv-01018844__25__2___3
2022-04-21T10:10:13.820936Z,5645000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-2-3-2450-koebenhavn-sv-01018844__25__2___3
2022-04-21T00:00:00Z,5645000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-2-3-2450-koebenhavn-sv-01018844__25__2___3
2022-04-07T08:01:03.910818Z,5645000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-2-3-2450-koebenhavn-sv-01018844__25__2___3
2016-04-29T00:00:00Z,3639755.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-2-3-2450-koebenhavn-sv-01018844__25__2___3
,6899000.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-13-4-tv-2150-nordhavn-01011374__13__4__tv
,5499000.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-18-0-2150-nordhavn-01011374__18_st____
,6939660.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-9-4-tv-2150-nordhavn-01011374___9__4__tv
,5699000.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-27-4-th-2150-nordhavn-01011374__27__4__th
,7699000.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/dunkerquegade-18-4-th-2150-nordhavn-01011374__18__4__th
,3750000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-32-0-tv-2150-nordhavn-01011374__32_st__tv
2023-09-12T00:00:00Z,3750000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/dunkerquegade-32-0-tv-2150-nordhavn-01011374__32_st__tv
2022-03-01T15:06:37.757Z,3750000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-32-0-tv-2150-nordhavn-01011374__32_st__tv
2022-02-18T12:50:28.94Z,3750000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-32-0-tv-2150-nordhavn-01011374__32_st__tv
2021-11-18T12:42:09Z,3750000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-32-0-tv-2150-nordhavn-01011374__32_st__tv
,5050000.0,"Solgt, Fri handel",-1,https://www.boligsiden.dk/adresse/dunkerquegade-24-3-tv-2150-nordhavn-01011374__24__3__tv
2023-02-01T12:13:12.755327Z,5050000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-24-3-tv-2150-nordhavn-01011374__24__3__tv
2021-11-18T12:51:18Z,5050000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/dunkerquegade-24-3-tv-2150-nordhavn-01011374__24__3__tv
,4495000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-1-1-2450-koebenhavn-sv-01018844__25__1___1
2017-08-02T16:40:21.347Z,4495000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-1-1-2450-koebenhavn-sv-01018844__25__1___1
2017-07-27T00:00:00Z,4545235.0,"Solgt, Fri handel""}]",-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-1-1-2450-koebenhavn-sv-01018844__25__1___1
,5850000.0,Udbudt til salg på boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-3-4-2450-koebenhavn-sv-01018844__25__3___4
2023-09-09T14:12:54.04587Z,5850000.0,Fjernet fra boligsiden,-1,https://www.boligsiden.dk/adresse/willy-brandts-vej-25-3-4-2450-koebenhavn-sv-01018844__25__3___4
